t,count
1386897366,0
1386897366,1
1386897366,1
1386897366,1
1386897366,1
1386897366,1
1386897366,1
1386897366,1
1386897366,1
1386897366,1
1386897366,2
1386897366,2
1386897366,2
1386897366,2
1386897366,2
1386897366,2
1386897366,3
1386897366,3
1386897366,3
1386897366,3
1386897366,3
1386897366,3
1386897366,3
1386897366,3
1386897366,4
1386897366,4
1386897366,4
1386897366,4
1386897366,4
1386897366,5
1386897366,5
1386897366,5
1386897366,5
1386897366,5
1386897366,5
1386897366,6
1386897366,6
1386897366,6
1386897366,6
1386897366,6
1386897366,6
1386897366,7
1386897366,7
1386897366,7
1386897366,7
1386897366,7
1386897366,7
1386897366,8
1386897366,8
1386897366,8
1386897366,8
1386897366,9
1386897366,9
1386897366,9
1386897366,9
1386897366,9
1386897366,10
1386897366,10
1386897366,10
1386897366,10
1386897366,10
1386897366,10
1386897366,11
1386897366,11
1386897366,11
1386897366,11
1386897366,11
1386897366,11
1386897366,11
1386897366,12
1386897366,12
1386897366,12
1386897366,12
1386897366,12
1386897366,12
1386897366,12
1386897366,7
1386897366,7
1386897366,7
1386897366,7
1386897366,7
1386897366,7
1386897366,6
1386897366,6
1386897366,6
1386897366,6
1386897366,6
1386897366,6
1386897366,5
1386897366,5
1386897366,5
1386897366,5
1386897366,4
1386897366,4
1386897366,4
1386897366,4
1386897366,4
1386897366,4
1386897366,3
1386897366,3
1386897366,3
1386897366,3
1386897366,3
1386897366,3
1386897366,2
1386897366,2
1386897366,2
1386897366,2
1386897366,2
1386897366,1
1386897366,1
1386897366,1
1386897366,1
1386897366,1
1386897366,1
1386897366,0
1386897366,0
1386897366,0
1386897366,0
1386897366,0
1386897366,0
1386897366,1
1386897366,1
1386897366,1
1386897366,1
1386897366,1
1386897366,2
1386897366,2
1386897366,2
1386897366,3
1386897366,3
1386897366,3
1386897366,3
1386897366,3
1386897366,3
1386897366,3
1386897366,3
1386897366,3
1386897366,4
1386897366,4
1386897366,4
1386897366,4
1386897366,4
1386897366,4
1386897366,5
1386897366,5
1386897366,5
1386897366,5
1386897366,5
1386897366,5
1386897366,6
1386897366,6
1386897366,6
1386897366,6
1386897366,6
1386897366,7
1386897366,7
1386897366,7
1386897366,7
1386897366,7
1386897366,7
1386897366,7
1386897366,7
1386897366,8
1386897366,8
1386897366,8
1386897366,8
1386897366,9
1386897366,8
1386897366,9
1386897366,9
1386897366,9
1386897366,9
1386897366,10
1386897366,10
1386897366,10
1386897366,10
1386897367,10
1386897367,10
1386897367,11
1386897367,11
1386897367,11
1386897367,11
1386897367,11
1386897367,11
1386897367,12
1386897367,12
1386897367,12
1386897367,12
1386897367,12
1386897367,13
1386897367,13
1386897367,13
1386897367,13
1386897367,13
1386897367,13
1386897367,13
1386897367,14
1386897367,14
1386897367,14
1386897367,14
1386897367,14
1386897367,14
1386897367,15
1386897367,15
1386897367,15
1386897367,15
1386897367,15
1386897367,15
1386897367,16
1386897367,16
1386897367,16
1386897367,16
1386897367,16
1386897367,16
1386897367,17
1386897367,17
1386897367,17
1386897367,17
1386897367,17
1386897367,17
1386897367,18
1386897367,18
1386897367,18
1386897367,18
1386897367,18
1386897367,18
1386897367,19
1386897367,19
1386897367,19
1386897367,19
1386897367,19
1386897367,19
1386897367,19
1386897367,30
1386897367,30
1386897367,30
1386897367,30
1386897367,30
1386897367,30
1386897367,31
1386897367,31
1386897367,31
1386897367,31
1386897367,31
1386897367,31
1386897367,11
1386897367,11
1386897367,11
1386897367,11
1386897367,11
1386897367,11
1386897367,6
1386897367,6
1386897367,6
1386897367,6
1386897367,6
1386897367,6
1386897367,5
1386897367,5
1386897367,5
1386897367,5
1386897367,5
1386897367,5
1386897367,4
1386897367,4
1386897367,4
1386897367,4
1386897367,4
1386897367,4
1386897367,3
1386897367,3
1386897367,3
1386897367,3
1386897367,3
1386897367,3
1386897367,2
1386897367,2
1386897367,2
1386897367,2
1386897367,2
1386897367,2
1386897367,1
1386897367,1
1386897367,1
1386897367,1
1386897367,1
1386897367,1
1386897367,1
1386897367,0
1386897367,0
1386897367,0
1386897367,0
1386897367,0
1386897367,0
1386897367,-1
1386897367,-1
1386897367,-1
1386897367,-1
1386897367,-1
1386897367,-1
1386897367,-2
1386897367,-2
1386897367,-2
1386897367,-2
1386897367,-2
1386897367,-2
1386897367,-3
1386897367,-3
1386897367,-3
1386897367,-3
1386897367,-3
1386897367,-4
1386897367,-4
1386897367,-4
1386897367,-4
1386897367,-4
1386897367,-4
1386897367,-5
1386897367,-5
1386897367,-5
1386897367,-5
1386897367,-5
1386897367,-5
1386897367,-6
1386897367,-6
1386897367,-6
1386897367,-6
1386897367,-6
1386897367,-6
1386897367,-7
1386897367,-7
1386897367,-7
1386897367,-7
1386897367,-7
1386897367,-7
1386897367,-8
1386897367,-8
1386897367,-8
1386897367,-8
1386897367,-8
1386897367,-8
1386897367,-8
1386897367,-9
1386897367,-9
1386897367,-9
1386897367,-9
1386897367,-9
1386897367,-9
1386897367,-10
1386897367,-10
1386897367,-10
1386897367,-10
1386897367,-10
1386897367,-9
1386897367,-9
1386897367,-9
1386897367,-9
1386897367,-9
1386897367,-8
1386897367,-8
1386897367,-8
1386897367,-8
1386897367,-8
1386897367,-8
1386897367,-7
1386897367,-7
1386897367,-7
1386897367,-7
